token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
42-0	PKP014	42	sì	sì	linguistic	none	_	Begin=51.426	_	_	_	_
42-1	PKP014	42	mini	mini	linguistic	none	_	End=52.03	_	_	_	_
43-0	PKP013	43	che	che	linguistic	none	_	Begin=52.031	_	_	_	_
43-1	PKP013	43	li	li	linguistic	none	_	_	_	_	_	_
43-2	PKP013	43	metti	metti	linguistic	none	_	End=52.771	_	_	_	_
44-0	PKP015	44	ah	ah	linguistic	none	_	Begin=52.961	_	_	_	_
44-1	PKP015	44	le	le	linguistic	none	_	_	_	_	_	_
44-2	PKP015	44	[zucchine]	zucchine	linguistic	none	_	End=53.95	_	_	_	0-8(11)
45-0	PKP013	45	[che	che	linguistic	none	_	Begin=53.226	_	_	_	0-3(11)
45-1	PKP013	45	sembrano]	sembrano	linguistic	none	_	_	_	_	_	0-8(11)
45-2	PKP013	45	un	un	linguistic	none	_	_	_	_	_	_
45-3	PKP013	45	sacco	sacco	linguistic	none	_	End=54.576	_	_	_	_
46-0	PKP015	46	le	le	linguistic	none	_	Begin=54.68	_	_	_	_
46-1	PKP015	46	zucchine	zucchine	linguistic	none	_	_	_	_	_	_
46-2	PKP015	46	che	che	linguistic	none	_	_	_	_	_	_
46-3	PKP015	46	si	si	linguistic	none	_	_	_	_	_	_
46-4	PKP015	46	rin[secchi]scono	rinsecchiscono	linguistic	none	_	End=56.285	_	_	_	3-9(?)
47-0	PKP014	47	[sì]	sì	linguistic	none	_	Begin=55.545|End=55.925	_	_	_	0-2(13)
48-0	PKP014	48	no	no	linguistic	none	_	Begin=56.012	_	_	_	_
48-1	PKP014	48	vabbè	vabbè	linguistic	none	_	End=56.552	_	_	_	_
49-0	PKP014	49	faccio	faccio	linguistic	none	_	Begin=59.642	_	_	_	_
49-1	PKP014	49	la	la	linguistic	none	_	_	_	_	_	_
49-2	PKP014	49	mensa	mensa	linguistic	none	_	End=60.742	_	_	_	_
50-0	PKP013	50	a::h	ah	linguistic	none	_	Begin=62.552	0x2	_	_	_
50-1	PKP013	50	grazie	grazie	linguistic	none	_	End=63.352	_	_	_	_
51-0	PKP015	51	xxx	x	unknown	none	_	Begin=63.966|End=64.26	_	_	_	_
52-0	PKP014	52	°ok°	ok	linguistic	none	Volume=Low	Begin=69.352|End=69.792	_	_	_	_
53-0	PKP015	53	ci	ci	linguistic	none	_	Begin=69.982	_	_	_	_
53-1	PKP015	53	stiam	stiam	linguistic	none	_	_	_	_	_	_
53-2	PKP015	53	preparando	preparando	linguistic	none	_	_	_	_	_	_
53-3	PKP015	53	per::	per	linguistic	none	_	_	2x2	_	_	_
53-4	PKP015	53	lo	lo	linguistic	none	_	_	_	_	_	_
53-5	PKP015	53	scodellamento	scodellamento	linguistic	none	_	End=72.16	_	_	_	_
54-0	PKP014	54	sì	sì	linguistic	none	_	Begin=72.162	_	_	_	_
54-1	PKP014	54	quello	quello	linguistic	none	_	_	_	_	_	_
54-2	PKP014	54	che	che	linguistic	none	_	_	_	_	_	_
54-3	PKP014	54	ci	ci	linguistic	none	_	_	_	_	_	_
54-4	PKP014	54	aspetta	aspetta	linguistic	none	_	End=73.732	_	_	_	_
55-0	PKP015	55	((ride))	((ride))	nonverbalbehavior	none	_	Begin=72.527|End=73.577	_	_	_	_
56-0	PKP015	56	abbiamo	abbiamo	linguistic	none	_	Begin=74.112	_	_	_	_
56-1	PKP015	56	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
56-2	PKP015	56	hccp	hccp	linguistic	none	_	_	_	_	_	_
56-3	PKP015	56	possiam	possiam	linguistic	none	_	_	_	_	_	_
56-4	PKP015	56	farlo	farlo	linguistic	none	_	End=76.17	_	_	_	_
57-0	PKP014	57	aiuto	aiuto	linguistic	none	_	Begin=76.981	_	_	_	_
57-1	PKP014	57	cuo:co	cuoco	linguistic	none	_	End=77.78	2x1	_	_	_
58-0	PKP015	58	((ride))	((ride))	nonverbalbehavior	none	_	Begin=77.636|End=78.676	_	_	_	_
59-0	PKP014	59	va	va	linguistic	none	_	Begin=79.866	_	_	_	_
59-1	PKP014	59	mo	mo	linguistic	none	_	_	_	_	_	_
59-2	PKP014	59	là	là	linguistic	none	_	End=80.466	_	_	_	_
60-0	PKP015	60	grazie	grazie	linguistic	none	_	Begin=80.496	_	_	_	_
60-1	PKP015	60	mille	mille	linguistic	none	_	End=81.096	_	_	_	_
61-0	PKP013	61	((ride))	((ride))	nonverbalbehavior	none	_	Begin=81.256|End=81.666	_	_	_	_
62-0	PKP018	62	oh	oh	linguistic	none	_	Begin=81.717|End=82.037	_	_	_	_
63-0	PKP018	63	vabbè	vabbè	linguistic	none	_	Begin=83.191	_	_	_	_
63-1	PKP018	63	volevo::	volevo	linguistic	none	_	End=84.061	5x2	_	_	_
64-0	PKP018	64	niente	niente	linguistic	none	_	Begin=85.727|End=86.177	_	_	_	_
65-0	PKP013	65	eh	eh	linguistic	none	_	Begin=86.501	_	_	_	_
65-1	PKP013	65	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
65-2	PKP013	65	ispira	ispira	linguistic	none	_	_	_	_	_	_
65-3	PKP013	65	tuttto	tuttto	linguistic	none	_	End=87.65	_	_	_	_
66-0	PKP018	66	no	no	linguistic	none	_	Begin=87.661	_	_	_	_
66-1	PKP018	66	il::	il	linguistic	none	_	_	1x2	_	_	_
66-2	PKP018	66	telecoma~	telecoma~	linguistic	none	Interrupted=Yes	_	_	_	_	_
66-3	PKP018	66	ah	ah	linguistic	none	_	_	_	_	_	_
66-4	PKP018	66	beh	beh	linguistic	none	_	_	_	_	_	_
66-5	PKP018	66	è	è	linguistic	none	_	_	_	_	_	_
66-6	PKP018	66	lì	lì	linguistic	none	_	_	_	_	_	_
66-7	PKP018	66	non	non	linguistic	none	_	_	_	_	_	_
66-8	PKP018	66	so	so	linguistic	none	_	_	_	_	_	_
66-9	PKP018	66	cosa	cosa	linguistic	none	_	_	_	_	_	_
66-10	PKP018	66	volete	volete	linguistic	none	_	_	_	_	_	_
66-11	PKP018	66	accendere	accendere	linguistic	none	_	End=90.881	_	_	_	_
67-0	PKP013	67	no	no	linguistic	none	_	Begin=91.37	_	_	_	_
67-1	PKP013	67	volevo	volevo	linguistic	none	_	_	_	_	_	_
67-2	PKP013	67	sciogliere	sciogliere	linguistic	none	_	_	_	_	_	_
67-3	PKP013	67	non	non	linguistic	none	_	_	_	_	_	_
67-4	PKP013	67	capisco	capisco	linguistic	none	_	_	_	_	_	_
67-5	PKP013	67	perché	perché	linguistic	none	_	_	_	_	_	_
67-6	PKP013	67	n~	n~	linguistic	none	Interrupted=Yes	End=93.11	_	_	_	_
68-0	PKP018	68	ECCO	ecco	linguistic	none	Volume=High	Begin=94.023|End=94.643	_	_	_	_
69-0	PKP014	69	mamma	mamma	linguistic	none	_	Begin=94.713	_	_	_	_
69-1	PKP014	69	tu	tu	linguistic	none	_	_	_	_	_	_
69-2	PKP014	69	lo	lo	linguistic	none	_	_	_	_	_	_
69-3	PKP014	69	guardi	guardi	linguistic	none	_	_	_	_	_	_
69-4	PKP014	69	doch	doch	linguistic	none	_	_	_	_	_	_
69-5	PKP014	69	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
69-6	PKP014	69	[con	con	linguistic	none	_	_	_	_	_	0-3(14)
69-7	PKP014	69	argentero]?	argentero	linguistic	none	Intonation=Rising	End=97.643	_	_	_	0-9(14)
70-0	PKP013	70	[doc	doc	linguistic	none	_	Begin=96.703	_	_	_	0-3(14)
70-1	PKP013	70	doc]	doc	linguistic	none	_	End=97.72	_	_	_	0-3(14)
71-0	PKP018	71	no	no	linguistic	none	_	Begin=98.593|End=98.883	_	_	_	_
72-0	PKP018	72	cioè	cioè	linguistic	none	_	Begin=99.428	_	_	_	_
72-1	PKP018	72	non	non	linguistic	none	_	_	_	_	_	_
72-2	PKP018	72	ho	ho	linguistic	none	_	_	_	_	_	_
72-3	PKP018	72	mai	mai	linguistic	none	_	_	_	_	_	_
72-4	PKP018	72	guardato	guardato	linguistic	none	_	_	_	_	_	_
72-5	PKP018	72	>anche	anche	linguistic	none	_	_	_	Fast=0-5	_	_
72-6	PKP018	72	perché<	perché	linguistic	none	_	_	_	Fast=0-6	_	_
72-7	PKP018	72	perché	perché	linguistic	none	_	_	_	_	_	_
72-8	PKP018	72	mi	mi	linguistic	none	_	_	_	_	_	_
72-9	PKP018	72	addormento	addormento	linguistic	none	_	_	_	_	_	_
72-10	PKP018	72	guarda	guarda	linguistic	none	_	End=101.71	_	_	_	_
73-0	PKP014	73	((ride))	((ride))	nonverbalbehavior	none	_	Begin=101.558|End=103.398	_	_	_	_
74-0	PKP018	74	il	il	linguistic	none	_	Begin=102.559	_	_	_	_
74-1	PKP018	74	telecomando	telecomando	linguistic	none	_	_	_	_	_	_
74-2	PKP018	74	è	è	linguistic	none	_	_	_	_	_	_
74-3	PKP018	74	vostro	vostro	linguistic	none	_	_	_	_	_	_
74-4	PKP018	74	fate	fate	linguistic	none	_	_	_	_	_	_
74-5	PKP018	74	come	come	linguistic	none	_	_	_	_	_	_
74-6	PKP018	74	volete	volete	linguistic	none	_	_	_	_	_	_
74-7	PKP018	74	buon	buon	linguistic	none	_	_	_	_	_	_
74-8	PKP018	74	appetito	appetito	linguistic	none	_	End=105.08	_	_	_	_
75-0	PKP014	75	[buon	buon	linguistic	none	_	Begin=105.089	_	_	_	0-4(463)
75-1	PKP014	75	appetito]	appetito	linguistic	none	_	End=105.739	_	_	_	0-8(463)
76-0	PKP015	76	[buon	buon	linguistic	none	_	Begin=105.089	_	_	_	0-4(463)
76-1	PKP015	76	appetito]	appetito	linguistic	none	_	End=105.739	_	_	_	0-8(463)
77-0	PKP013	77	[buon	buon	linguistic	none	_	Begin=105.329	_	_	_	0-4(463)
77-1	PKP013	77	appe]tito	appetito	linguistic	none	_	End=106.089	_	_	_	0-4(463)
78-0	PKP018	78	ah	ah	linguistic	none	_	Begin=107.539	_	_	_	_
78-1	PKP018	78	argentero::	argentero	linguistic	none	_	End=108.569	8x2	_	_	_
79-0	PKP018	79	è	è	linguistic	none	_	Begin=109.774	_	_	_	_
79-1	PKP018	79	molto	molto	linguistic	none	_	_	_	_	_	_
79-2	PKP018	79	carino	carino	linguistic	none	_	End=110.554	_	_	_	_
80-0	PKP015	80	eh	eh	linguistic	none	_	Begin=110.724	_	_	_	_
80-1	PKP015	80	eh	eh	linguistic	none	_	End=110.753	_	_	_	_
81-0	PKP018	81	questo	questo	linguistic	none	_	Begin=111.194	_	_	_	_
81-1	PKP018	81	scusa	scusa	linguistic	none	_	_	_	_	_	_
81-2	PKP018	81	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
81-3	PKP018	81	cos'	cos'	linguistic	none	SpaceAfter=No	_	_	_	_	_
81-4	PKP018	81	è?	è	linguistic	none	Intonation=Rising	End=112.73	_	_	_	_
82-0	PKP014	82	ah	ah	linguistic	none	_	Begin=112.984	_	_	_	_
82-1	PKP014	82	no	no	linguistic	none	_	_	_	_	_	_
82-2	PKP014	82	varie	varie	linguistic	none	_	_	_	_	_	_
82-3	PKP014	82	cose::	cose	linguistic	none	_	End=113.91	3x2	_	_	_
83-0	PKP018	83	la	la	linguistic	none	_	Begin=113.939	_	_	_	_
83-1	PKP018	83	s[posto]?	sposto	linguistic	none	Intonation=Rising	End=114.72	_	_	_	1-6(15)
84-0	PKP014	84	[inutili]	inutili	linguistic	none	_	Begin=114.294	_	_	_	0-7(15)
84-1	PKP014	84	sì	sì	linguistic	none	_	End=115.164	_	_	_	_
85-0	PKP018	85	ok	ok	linguistic	none	_	Begin=115.169|End=115.529	_	_	_	_
86-0	PKP018	86	no	no	linguistic	none	_	Begin=118.04	_	_	_	_
86-1	PKP018	86	io	io	linguistic	none	_	_	_	_	_	_
86-2	PKP018	86	guardo	guardo	linguistic	none	_	_	_	_	_	_
86-3	PKP018	86	cortesie	cortesie	linguistic	none	_	_	_	_	_	_
86-4	PKP018	86	per	per	linguistic	none	_	_	_	_	_	_
86-5	PKP018	86	gli	gli	linguistic	none	_	_	_	_	_	_
86-6	PKP018	86	ospiti	ospiti	linguistic	none	_	End=119.66	_	_	_	_
87-0	PKP013	87	[m:h]	mh	linguistic	none	_	Begin=119.889	0x1	_	_	0-2(?)
87-1	PKP013	87	anch'	anch'	linguistic	none	SpaceAfter=No	_	_	_	_	_
87-2	PKP013	87	io	io	linguistic	none	_	_	_	_	_	_
87-3	PKP013	87	sempre	sempre	linguistic	none	_	End=121.269	_	_	_	_
88-0	PKP015	88	[m:h]	mh	linguistic	none	_	Begin=119.889|End=120.229	0x1	_	_	0-2(16)
89-0	PKP018	89	lui	lui	linguistic	none	_	Begin=120.799	_	_	_	_
89-1	PKP018	89	è	è	linguistic	none	_	_	_	_	_	_
89-2	PKP018	89	è	è	linguistic	none	_	_	_	_	_	_
89-3	PKP018	89	è	è	linguistic	none	_	_	_	_	_	_
89-4	PKP018	89	[veramente	veramente	linguistic	none	_	_	_	_	_	0-9(?)
